symbol,timeframe,type,entry_time,entry_price,exit_time,exit_price,reason,pnl,duration
ASTR/USDT,1h,LONG,2025-11-11 02:00:00,0.01593,2025-11-11 03:00:00,0.01598218845656317,TP2,0.0032761115231117917,1
ASTR/USDT,1h,LONG,2025-11-11 08:00:00,0.016,2025-11-11 09:00:00,0.016303336759185653,TP2,0.01895854744910332,1
EDU/USDT,1h,SHORT,2025-11-03 15:00:00,0.1558,2025-11-03 17:00:00,0.1634,SL_VWAP,-0.04878048780487802,2
EDU/USDT,1h,SHORT,2025-11-07 10:00:00,0.1555,2025-11-07 14:00:00,0.162,SL_VWAP,-0.04180064308681676,4
COW/USDT,1h,LONG,2025-11-10 20:00:00,0.2223,2025-11-10 21:00:00,0.22376472831188504,TP2,0.006588971263540459,1
ROSE/USDT,1h,SHORT,2025-11-17 17:00:00,0.01852,2025-11-17 18:00:00,0.01854545174613209,TP2,-0.0013742843483851438,1
ROSE/USDT,1h,SHORT,2025-12-01 15:00:00,0.01317,2025-12-01 18:00:00,0.01317,SL_BE,0.0021151869563457576,3
SUSHI/USDT,1h,SHORT,2025-11-03 15:00:00,0.442,2025-11-04 17:00:00,0.4208494065298151,TP2,0.04785202142575766,26
SUSHI/USDT,1h,LONG,2025-11-10 20:00:00,0.5159,2025-11-10 21:00:00,0.506,SL_CANDLE,-0.01918976545842221,1
SUSHI/USDT,1h,SHORT,2025-11-26 11:00:00,0.4042,2025-11-26 12:00:00,0.39624862233954755,TP1+TP2,0.015248498267592813,1
SC/USDT,1h,SHORT,2025-11-17 17:00:00,0.001764,2025-11-17 18:00:00,0.0017649552058664878,TP2,-0.0005414999243128603,1
SC/USDT,1h,SHORT,2025-11-19 15:00:00,0.001715,2025-11-19 16:00:00,0.001689231790832891,TP2,0.015025194849626236,1
SC/USDT,1h,SHORT,2025-12-01 12:00:00,0.001594,2025-12-01 14:00:00,0.001611,SL_CANDLE,-0.010664993726474335,2
BIO/USDT,1h,LONG,2025-11-11 13:00:00,0.0833,2025-11-11 14:00:00,0.0787,SL_CANDLE,-0.05522208883553413,1
BIO/USDT,1h,SHORT,2025-11-17 13:00:00,0.0648,2025-11-17 14:00:00,0.0663,SL_CANDLE,-0.02314814814814817,1
BIO/USDT,1h,SHORT,2025-11-28 11:00:00,0.0605,2025-11-28 13:00:00,0.0611,SL_CANDLE,-0.00991735537190088,2
ID/USDT,1h,LONG,2025-11-10 22:00:00,0.1025,2025-11-10 23:00:00,0.10186234196795953,TP2,-0.006221053971126505,1
ID/USDT,1h,LONG,2025-11-11 14:00:00,0.1016,2025-11-11 16:00:00,0.10315852386302987,TP1+TP2,0.012882729534616832,2
ID/USDT,1h,SHORT,2025-11-17 13:00:00,0.0876,2025-11-17 14:00:00,0.0906,SL_CANDLE,-0.034246575342465786,1
VTHO/USDT,1h,LONG,2025-11-10 13:00:00,0.001209,2025-11-10 14:00:00,0.001202,SL_CANDLE,-0.0057899090157155185,1
VTHO/USDT,1h,SHORT,2025-11-17 13:00:00,0.001041,2025-11-17 14:00:00,0.001067,SL_CANDLE,-0.024975984630163286,1
VTHO/USDT,1h,SHORT,2025-11-17 15:00:00,0.001049,2025-11-17 16:00:00,0.0010395559673568098,TP2,0.009002890984928675,1
VTHO/USDT,1h,SHORT,2025-12-01 15:00:00,0.00093,2025-12-01 18:00:00,0.00093,SL_BE,0.0004613750840465828,3
GMX/USDT,1h,SHORT,2025-11-20 02:00:00,8.58,2025-11-20 03:00:00,8.73,SL_CANDLE,-0.017482517482517525,1
SAHARA/USDT,1h,LONG,2025-11-04 18:00:00,0.07753,2025-11-04 19:00:00,0.077792258424484,TP2,0.0033826702500194096,1
SAHARA/USDT,1h,LONG,2025-11-11 09:00:00,0.07997,2025-11-11 10:00:00,0.07996451057788033,TP2,-6.864351781505517e-05,1
SAHARA/USDT,1h,LONG,2025-11-16 13:00:00,0.07941,2025-11-16 14:00:00,0.08004295820189883,TP2,0.007970761892694044,1
SAHARA/USDT,1h,LONG,2025-11-24 15:00:00,0.0788,2025-11-24 16:00:00,0.07920528267721691,TP2,0.005143181182955766,1
HOT/USDT,1h,SHORT,2025-11-03 10:00:00,0.000584,2025-11-03 11:00:00,0.000596,SL_CANDLE,-0.020547945205479395,1
HOT/USDT,1h,SHORT,2025-11-03 15:00:00,0.000566,2025-11-03 17:00:00,0.000585,SL_VWAP,-0.03356890459363963,2
HOT/USDT,1h,SHORT,2025-11-04 12:00:00,0.000573,2025-11-04 14:00:00,0.000581,SL_CANDLE,-0.013961605584642194,2
HOT/USDT,1h,SHORT,2025-11-18 11:00:00,0.000564,2025-11-18 13:00:00,0.000564,SL_BE,0.0004957556345117608,2
HOT/USDT,1h,SHORT,2025-11-19 15:00:00,0.000559,2025-11-19 16:00:00,0.0005547661768403257,TP2,0.007573923362565817,1
HOT/USDT,1h,SHORT,2025-11-21 17:00:00,0.000562,2025-11-21 19:00:00,0.000586,SL_CANDLE,-0.042704626334519644,2
HOT/USDT,1h,SHORT,2025-12-05 16:00:00,0.000503,2025-12-05 18:00:00,0.000503,SL_BE,0.0012357071682899499,2
BTC/USDT,4h,LONG,2025-09-17 20:00:00,116447.59,2025-09-18 00:00:00,117243.36224762523,TP2,0.006833737371681444,1
BTC/USDT,4h,SHORT,2025-09-25 00:00:00,112546.21,2025-09-25 08:00:00,111320.45194236316,TP2,0.009193242012252831,2
BTC/USDT,4h,LONG,2025-09-30 16:00:00,114359.99,2025-10-01 08:00:00,116130.6951354555,TP2,0.015483606945536639,4
BTC/USDT,4h,SHORT,2025-11-12 12:00:00,102173.51,2025-11-12 16:00:00,101658.38019633338,TP2,0.005041715838739534,1
ETH/USDT,4h,LONG,2025-10-01 08:00:00,4298.2,2025-10-01 12:00:00,4304.667028048138,TP2,0.0015045898394997355,1
ETH/USDT,4h,SHORT,2025-10-15 12:00:00,3980.97,2025-10-15 16:00:00,3935.5566897211415,TP2,0.011407599223018074,1
ETH/USDT,4h,SHORT,2025-10-21 20:00:00,3873.05,2025-10-22 00:00:00,3856.8298452281206,TP2,0.0041879538792113724,1
ETH/USDT,4h,SHORT,2025-10-24 12:00:00,3888.92,2025-10-24 16:00:00,3926.53,SL_VWAP,-0.009671065488618982,1
ETH/USDT,4h,SHORT,2025-11-19 12:00:00,2973.16,2025-11-19 16:00:00,2910.324886657559,TP2,0.021134117687053762,1
BNB/USDT,4h,LONG,2025-08-20 16:00:00,869.11,2025-08-20 20:00:00,870.3883861367324,TP2,0.0014709140807634997,1
BNB/USDT,4h,LONG,2025-10-01 08:00:00,1023.42,2025-10-02 00:00:00,1032.646495931287,TP2,0.009015356287044522,4
BNB/USDT,4h,SHORT,2025-10-21 16:00:00,1089.64,2025-10-21 20:00:00,1062.3402062416537,TP1+TP2,0.020886663817697337,1
USDC/USDT,4h,LONG,2025-07-30 20:00:00,1.0,2025-07-31 04:00:00,1.0,SL_BE,7.37138392803427e-06,2
USDC/USDT,4h,SHORT,2025-08-10 16:00:00,0.9997,2025-08-11 00:00:00,0.9999,SL_CANDLE,-0.00020006001800537958,2
USDC/USDT,4h,SHORT,2025-09-10 12:00:00,0.9996,2025-09-10 16:00:00,0.999687992184102,TP2,-8.802739505996108e-05,1
USDC/USDT,4h,LONG,2025-09-25 16:00:00,0.9996,2025-09-26 00:00:00,0.9992,SL_CANDLE,-0.0004001600640256772,2
USDC/USDT,4h,SHORT,2025-10-10 20:00:00,0.9983,2025-10-11 00:00:00,0.9987,SL_VWAP,-0.0004006811579686136,1
USDC/USDT,4h,LONG,2025-10-24 12:00:00,0.9998,2025-10-26 08:00:00,0.9998721983117357,TP2,7.221275428651791e-05,11
USDC/USDT,4h,SHORT,2025-11-25 16:00:00,1.0001,2025-11-25 20:00:00,1.0002,SL_VWAP,-9.9990000999889e-05,1
SOL/USDT,4h,LONG,2025-08-22 12:00:00,193.47,2025-08-22 16:00:00,194.53707438620506,TP2,0.005515451419884552,1
SOL/USDT,4h,LONG,2025-09-05 04:00:00,207.87,2025-09-05 12:00:00,203.0,SL_CANDLE,-0.023428104103526262,2
SOL/USDT,4h,LONG,2025-09-09 16:00:00,216.34,2025-09-10 00:00:00,216.34,SL_BE,0.0006983363748235069,2
SOL/USDT,4h,LONG,2025-09-17 16:00:00,238.74,2025-09-17 20:00:00,241.84178220207616,TP2,0.01299230209464753,1
TRX/USDT,4h,LONG,2025-08-05 20:00:00,0.3338,2025-08-06 08:00:00,0.3353888060110065,TP2,0.004759754376891933,3
TRX/USDT,4h,SHORT,2025-10-15 12:00:00,0.312,2025-10-15 16:00:00,0.3174,SL_VWAP,-0.017307692307692357,1
TRX/USDT,4h,SHORT,2025-11-26 12:00:00,0.2747,2025-11-26 16:00:00,0.2755,SL_CANDLE,-0.0029122679286495193,1
DOGE/USDT,4h,SHORT,2025-11-20 16:00:00,0.14965,2025-11-20 20:00:00,0.14827354226364037,TP2,0.009197846551016622,1
BCH/USDT,4h,SHORT,2025-08-29 04:00:00,538.2,2025-08-29 12:00:00,527.6955134378513,TP2,0.019517812267091626,2
BCH/USDT,4h,SHORT,2025-11-20 12:00:00,496.3,2025-11-21 04:00:00,464.13843474849057,TP2,0.05333045913445893,4
BCH/USDT,4h,LONG,2025-11-30 12:00:00,553.8,2025-11-30 16:00:00,554.7926139948294,TP2,0.0017923690769761867,1
LINK/USDT,4h,LONG,2025-08-22 12:00:00,26.47,2025-08-22 16:00:00,26.96008064362505,TP2,0.018514569082926056,1
LINK/USDT,4h,SHORT,2025-10-30 08:00:00,17.67,2025-10-30 12:00:00,17.270841653366784,TP2,0.02258960648744867,1
LINK/USDT,4h,SHORT,2025-11-05 20:00:00,15.09,2025-11-07 04:00:00,15.09,SL_BE,0.009098129196426606,8
LINK/USDT,4h,SHORT,2025-11-19 00:00:00,13.5,2025-11-19 08:00:00,13.5,SL_BE,0.0027915048609165748,2
LINK/USDT,4h,SHORT,2025-11-20 12:00:00,13.42,2025-11-20 16:00:00,12.859342654103676,TP1+TP2,0.03609518102495356,1
XLM/USDT,4h,SHORT,2025-08-27 00:00:00,0.3897,2025-08-27 20:00:00,0.3782394329598838,TP2,0.02458122413817941,5
XLM/USDT,4h,SHORT,2025-09-21 08:00:00,0.3837,2025-09-21 16:00:00,0.3837,SL_BE,0.001062205584843381,2
XLM/USDT,4h,LONG,2025-10-01 08:00:00,0.3887,2025-10-01 12:00:00,0.3888053727073998,TP2,0.00027109006277282707,1
XLM/USDT,4h,SHORT,2025-11-20 12:00:00,0.2479,2025-11-20 16:00:00,0.23798659884921786,TP1+TP2,0.03440182542397288,1
XMR/USDT,4h,LONG,2023-10-24 16:00:00,159.6,2023-10-24 20:00:00,158.0,SL_VWAP,-0.010025062656641569,1
XMR/USDT,4h,LONG,2023-11-01 12:00:00,171.1,2023-11-01 16:00:00,170.1,SL_CANDLE,-0.0058445353594389245,1
XMR/USDT,4h,LONG,2023-11-03 08:00:00,172.0,2023-11-03 16:00:00,172.0,SL_BE,0.00023724049478032427,2
XMR/USDT,4h,SHORT,2023-11-15 20:00:00,161.1,2023-11-16 12:00:00,158.45434295863095,TP2,0.016422452150025132,4
XMR/USDT,4h,SHORT,2023-11-21 16:00:00,161.2,2023-11-21 20:00:00,160.65245105012852,TP2,0.0033967056443639544,1
XMR/USDT,4h,SHORT,2023-12-17 12:00:00,167.9,2023-12-18 00:00:00,167.49999999999997,TP2,0.0023823704586065165,3
XMR/USDT,4h,LONG,2023-12-22 08:00:00,172.6,2023-12-22 12:00:00,171.5,SL_CANDLE,-0.006373117033603676,1
XMR/USDT,4h,LONG,2023-12-26 20:00:00,174.2,2023-12-27 04:00:00,175.35351695060376,TP2,0.005282559125143841,2
XMR/USDT,4h,LONG,2023-12-28 16:00:00,176.6,2023-12-28 20:00:00,174.4,SL_VWAP,-0.012457531143827796,1
LTC/USDT,4h,SHORT,2025-10-10 20:00:00,96.88,2025-10-13 00:00:00,98.92333333333333,TP2,-0.021091384530690923,13
SUI/USDT,4h,SHORT,2025-08-29 04:00:00,3.3567,2025-08-29 08:00:00,3.3017816531964055,TP2,0.016360814729822305,1
AVAX/USDT,4h,LONG,2025-09-17 16:00:00,30.06,2025-09-17 20:00:00,31.314357139893282,TP1+TP2,0.035932000757984965,1
AVAX/USDT,4h,SHORT,2025-11-07 08:00:00,16.46,2025-11-07 12:00:00,16.81,SL_VWAP,-0.021263669501822468,1
HBAR/USDT,4h,SHORT,2025-10-01 00:00:00,0.21056,2025-10-01 04:00:00,0.21093435850711117,TP2,-0.0017779184418274016,1
HBAR/USDT,4h,SHORT,2025-10-05 16:00:00,0.21462,2025-10-06 00:00:00,0.21719,TP2,-0.011974652874848517,2
ZEC/USDT,4h,LONG,2025-08-13 08:00:00,40.54,2025-08-14 00:00:00,41.14718216774278,TP2,0.01497735983578633,4
ZEC/USDT,4h,LONG,2025-10-22 04:00:00,276.65,2025-10-22 12:00:00,262.42,SL_CANDLE,-0.05143683354418927,2
ZEC/USDT,4h,LONG,2025-11-04 20:00:00,441.8,2025-11-05 12:00:00,479.93761989117803,TP2,0.06783358413495882,4
ZEC/USDT,4h,SHORT,2025-12-02 16:00:00,330.18,2025-12-02 20:00:00,309.5167812796962,TP2,0.06258167884276396,1
ZEC/USDT,4h,SHORT,2025-12-03 20:00:00,338.72,2025-12-04 00:00:00,355.89,SL_VWAP,-0.050690836088804786,1
SHIB/USDT,4h,LONG,2025-09-09 16:00:00,1.283e-05,2025-09-10 12:00:00,1.3142074833618113e-05,TP2,0.02097953512940584,5
WLFI/USDT,4h,SHORT,2025-10-21 20:00:00,0.126,2025-10-22 00:00:00,0.12569881746014497,TP2,0.0023903376178970853,1
WLFI/USDT,4h,SHORT,2025-11-20 12:00:00,0.1377,2025-11-20 16:00:00,0.13183075460142693,TP1+TP2,0.03562123449322582,1
TON/USDT,4h,LONG,2025-08-01 08:00:00,3.486,2025-08-01 16:00:00,3.6665366881696064,TP2,0.042042805429528346,2
TON/USDT,4h,SHORT,2025-08-27 20:00:00,3.139,2025-08-28 04:00:00,3.139,SL_BE,0.0008831459877551743,2
DOT/USDT,4h,SHORT,2025-11-20 16:00:00,2.554,2025-11-20 20:00:00,2.5571902258123784,TP2,-0.0012491095584880971,1
UNI/USDT,4h,SHORT,2025-09-03 04:00:00,9.446,2025-09-03 08:00:00,9.575,SL_CANDLE,-0.013656574211306326,1
UNI/USDT,4h,SHORT,2025-09-05 12:00:00,9.361,2025-09-06 16:00:00,9.23499832466563,TP2,0.01346027938621624,7
UNI/USDT,4h,SHORT,2025-10-24 12:00:00,6.196,2025-10-26 08:00:00,6.428,SL_VWAP,-0.03744351194318919,11
UNI/USDT,4h,SHORT,2025-11-28 16:00:00,6.196,2025-11-29 16:00:00,6.013419159114611,TP2,0.025454650826835148,6
UNI/USDT,4h,SHORT,2025-11-30 08:00:00,6.122,2025-12-01 00:00:00,5.698,TP2,0.05274152581191102,4
TAO/USDT,4h,SHORT,2025-09-23 16:00:00,308.3,2025-09-24 16:00:00,313.5,SL_VWAP,-0.016866688290625976,6
TAO/USDT,4h,SHORT,2025-10-10 20:00:00,290.7,2025-10-11 04:00:00,290.7,SL_BE,0.0056071762787962415,2
TAO/USDT,4h,LONG,2025-10-12 12:00:00,367.6,2025-10-13 00:00:00,400.93334859212234,TP2,0.09067831499489205,3
TAO/USDT,4h,LONG,2025-10-29 16:00:00,433.7,2025-10-30 00:00:00,453.7658027367994,TP2,0.03818445525862024,2
TAO/USDT,4h,SHORT,2025-11-20 12:00:00,314.3,2025-11-20 16:00:00,304.8953832817895,TP2,0.02992242035701715,1
AAVE/USDT,4h,SHORT,2025-11-20 16:00:00,163.97,2025-11-20 20:00:00,162.94071697661352,TP2,0.006277264276309589,1
USD1/USDT,4h,LONG,2025-08-28 08:00:00,1.001,2025-08-28 16:00:00,1.0006,SL_VWAP,-0.00039960039960035564,2
USD1/USDT,4h,LONG,2025-08-29 00:00:00,1.0008,2025-08-29 04:00:00,1.0006,SL_CANDLE,-0.00019984012789765987,1
USD1/USDT,4h,LONG,2025-08-29 08:00:00,1.0007,2025-08-29 12:00:00,1.0003,SL_CANDLE,-0.000399720195862852,1
USD1/USDT,4h,SHORT,2025-10-09 08:00:00,0.999,2025-10-09 12:00:00,0.9994,SL_CANDLE,-0.0004004004004003563,1
USD1/USDT,4h,SHORT,2025-10-10 12:00:00,0.9991,2025-10-10 20:00:00,0.9994,SL_CANDLE,-0.00030027024321886394,2
USD1/USDT,4h,SHORT,2025-11-07 08:00:00,0.9992,2025-11-07 12:00:00,0.9995,SL_CANDLE,-0.000300240192153801,1
USD1/USDT,4h,SHORT,2025-11-14 12:00:00,0.9992,2025-11-14 16:00:00,0.9989517898347995,TP2,0.00024840889231434235,1
NEAR/USDT,4h,SHORT,2025-08-06 08:00:00,2.461,2025-08-06 12:00:00,2.496,SL_CANDLE,-0.014221861032100831,1
NEAR/USDT,4h,LONG,2025-09-10 00:00:00,2.677,2025-09-10 16:00:00,2.677,SL_BE,0.0035114025341164,4
NEAR/USDT,4h,LONG,2025-09-17 16:00:00,2.772,2025-09-17 20:00:00,2.7927676338373564,TP2,0.007491931398757786,1
NEAR/USDT,4h,SHORT,2025-10-21 20:00:00,2.217,2025-10-22 08:00:00,2.1733723931543674,TP2,0.019678667950217735,3
NEAR/USDT,4h,SHORT,2025-10-24 12:00:00,2.216,2025-10-24 16:00:00,2.256,SL_VWAP,-0.0180505415162453,1
NEAR/USDT,4h,SHORT,2025-11-19 12:00:00,2.232,2025-11-19 16:00:00,2.2016992267245836,TP2,0.0135756152667637,1
ASTER/USDT,4h,SHORT,2025-11-26 08:00:00,1.082,2025-11-28 16:00:00,1.0615941747846875,TP2,0.018859357869974613,14
ETC/USDT,4h,SHORT,2025-08-22 08:00:00,20.89,2025-08-22 12:00:00,21.42,SL_CANDLE,-0.025370990904739165,1
ETC/USDT,4h,SHORT,2025-09-05 12:00:00,20.34,2025-09-06 12:00:00,20.1524757428283,TP2,0.009219481670191683,6
ETC/USDT,4h,LONG,2025-10-10 00:00:00,20.34,2025-10-10 04:00:00,20.477606998988396,TP2,0.006765339183303633,1
ENA/USDT,4h,LONG,2025-09-09 16:00:00,0.8286,2025-09-10 04:00:00,0.7906,SL_CANDLE,-0.0458604875693942,3
ENA/USDT,4h,SHORT,2025-11-20 16:00:00,0.2558,2025-11-20 20:00:00,0.2528787027991342,TP2,0.011420239252798331,1
ICP/USDT,4h,SHORT,2025-09-05 12:00:00,4.756,2025-09-05 20:00:00,4.756,SL_BE,0.0012067967870961873,2
ICP/USDT,4h,SHORT,2025-09-21 08:00:00,4.729,2025-09-21 20:00:00,4.729,SL_BE,0.0020588410192983945,3
ICP/USDT,4h,SHORT,2025-10-24 12:00:00,3.066,2025-10-24 16:00:00,3.113,SL_VWAP,-0.015329419439008531,1
PEPE/USDT,4h,SHORT,2025-09-05 12:00:00,9.61e-06,2025-09-05 16:00:00,9.71e-06,SL_VWAP,-0.010405827263267506,1
PEPE/USDT,4h,LONG,2025-09-10 00:00:00,1.051e-05,2025-09-10 08:00:00,1.051e-05,SL_BE,0.000573766351421739,2
PEPE/USDT,4h,SHORT,2025-11-20 16:00:00,4.52e-06,2025-11-20 20:00:00,4.4945176120249035e-06,TP2,0.005637696454667358,1
ONDO/USDT,4h,SHORT,2025-10-24 12:00:00,0.728,2025-10-24 16:00:00,0.7394,SL_VWAP,-0.015659340659340614,1
ONDO/USDT,4h,SHORT,2025-11-20 12:00:00,0.53,2025-11-20 16:00:00,0.505693546295186,TP1+TP2,0.03932014627970614,1
PAXG/USDT,4h,SHORT,2025-07-30 12:00:00,3304.57,2025-07-30 16:00:00,3296.986191166891,TP2,0.002294945736694725,1
PAXG/USDT,4h,SHORT,2025-10-29 16:00:00,3949.3,2025-10-30 00:00:00,3949.3,SL_BE,0.0004803534155723331,2
WLD/USDT,4h,SHORT,2025-10-09 00:00:00,1.24,2025-10-10 00:00:00,1.24,SL_BE,0.0065376152486646575,6
WLD/USDT,4h,SHORT,2025-10-10 04:00:00,1.223,2025-10-10 08:00:00,1.263,SL_CANDLE,-0.03270645952575618,1
WLD/USDT,4h,SHORT,2025-10-10 12:00:00,1.193,2025-10-10 16:00:00,1.151340250639492,TP2,0.03492015872632689,1
POL/USDT,4h,LONG,2025-08-06 04:00:00,0.2196,2025-08-06 12:00:00,0.22510610101914838,TP2,0.025073319759327826,2
POL/USDT,4h,LONG,2025-08-24 16:00:00,0.2566,2025-08-25 00:00:00,0.25033333333333335,TP2,-0.024421927773447556,2
POL/USDT,4h,LONG,2025-08-30 12:00:00,0.2555,2025-08-30 20:00:00,0.25795872585898494,TP2,0.009623193185851012,2
POL/USDT,4h,SHORT,2025-11-20 16:00:00,0.1416,2025-11-20 20:00:00,0.14058966054607028,TP2,0.007135165635096936,1
APT/USDT,4h,SHORT,2025-08-06 00:00:00,4.195,2025-08-06 04:00:00,4.292,SL_CANDLE,-0.023122765196662582,1
APT/USDT,4h,SHORT,2025-09-05 12:00:00,4.258,2025-09-05 20:00:00,4.258,SL_BE,0.0014431076305805206,2
APT/USDT,4h,LONG,2025-09-10 12:00:00,4.462,2025-09-11 00:00:00,4.52007201740443,TP2,0.013014795473874949,3
SKY/USDT,4h,SHORT,2025-10-30 08:00:00,0.05762,2025-10-30 12:00:00,0.05713235802461372,TP2,0.008463067951861778,1
SKY/USDT,4h,SHORT,2025-11-25 16:00:00,0.04283,2025-11-25 20:00:00,0.0425555510991515,TP2,0.006407866001599266,1
TRUMP/USDT,4h,SHORT,2025-08-23 00:00:00,8.76,2025-08-23 04:00:00,8.87,SL_VWAP,-0.012557077625570711,1
TRUMP/USDT,4h,LONG,2025-10-28 20:00:00,7.175,2025-10-29 04:00:00,7.877742016227527,TP2,0.08275776177912084,2
TRUMP/USDT,4h,LONG,2025-11-07 16:00:00,7.86,2025-11-08 12:00:00,7.45,SL_CANDLE,-0.05216284987277355,5
ARB/USDT,4h,LONG,2025-08-22 12:00:00,0.5385,2025-08-22 16:00:00,0.5685558771107715,TP2,0.055814070772091946,1
ARB/USDT,4h,LONG,2025-09-10 12:00:00,0.5165,2025-09-10 16:00:00,0.5047,SL_CANDLE,-0.022846079380445156,1
ARB/USDT,4h,SHORT,2025-10-14 16:00:00,0.3407,2025-10-14 20:00:00,0.3433,SL_VWAP,-0.007631347226298771,1
ARB/USDT,4h,SHORT,2025-11-20 16:00:00,0.2167,2025-11-20 20:00:00,0.21656745776699204,TP2,0.0006116392847621575,1
QNT/USDT,4h,LONG,2025-11-26 16:00:00,85.86,2025-11-27 04:00:00,83.97,SL_CANDLE,-0.022012578616352207,3
VET/USDT,4h,SHORT,2025-09-05 12:00:00,0.02345,2025-09-05 20:00:00,0.02345,SL_BE,0.0006309062878920938,2
VET/USDT,4h,LONG,2025-09-10 12:00:00,0.0245,2025-09-10 16:00:00,0.02413,SL_CANDLE,-0.015102040816326623,1
FIL/USDT,4h,SHORT,2025-08-24 20:00:00,2.425,2025-08-25 00:00:00,2.4103333333333334,TP1+TP2,0.006048109965635623,1
FIL/USDT,4h,SHORT,2025-10-01 00:00:00,2.165,2025-10-01 04:00:00,2.196,SL_CANDLE,-0.014318706697459648,1
FIL/USDT,4h,LONG,2025-11-06 16:00:00,1.78,2025-11-06 20:00:00,1.9182261303069303,TP2,0.07765512938591591,1
FIL/USDT,4h,SHORT,2025-11-28 16:00:00,1.632,2025-11-29 00:00:00,1.632,SL_BE,0.0020074368541798215,2
ATOM/USDT,4h,LONG,2025-08-22 12:00:00,4.626,2025-08-22 16:00:00,4.6653688406247635,TP2,0.008510341682828187,1
ATOM/USDT,4h,SHORT,2025-09-05 12:00:00,4.424,2025-09-05 20:00:00,4.424,SL_BE,0.001576624084482122,2
ATOM/USDT,4h,LONG,2025-09-09 16:00:00,4.607,2025-09-10 08:00:00,4.64808162890849,TP2,0.008917219211740803,4
FDUSD/USDT,4h,SHORT,2025-09-17 00:00:00,0.9977,2025-09-17 04:00:00,0.9976610476554363,TP2,3.904214148917251e-05,1
FDUSD/USDT,4h,LONG,2025-09-30 16:00:00,0.9978,2025-10-01 00:00:00,0.9978,SL_BE,1.5270462892471154e-05,2
FDUSD/USDT,4h,LONG,2025-10-01 08:00:00,0.998,2025-10-01 12:00:00,0.9977,SL_CANDLE,-0.00030060120240477654,1
FDUSD/USDT,4h,SHORT,2025-10-10 12:00:00,0.9971,2025-10-10 16:00:00,0.9972478530596349,TP2,-0.00014828308056858813,1
FDUSD/USDT,4h,SHORT,2025-11-04 16:00:00,0.9974,2025-11-04 20:00:00,0.9972866061922245,TP2,0.00011368940021598085,1
FDUSD/USDT,4h,SHORT,2025-11-12 12:00:00,0.9974,2025-11-12 16:00:00,0.9972693519603768,TP2,0.00013098861000917294,1
FDUSD/USDT,4h,SHORT,2025-11-20 04:00:00,0.9971,2025-11-20 08:00:00,0.9972,SL_VWAP,-0.00010029084344598233,1
SEI/USDT,4h,SHORT,2025-09-30 20:00:00,0.2761,2025-10-01 08:00:00,0.2802,SL_CANDLE,-0.014849692140528767,3
SEI/USDT,4h,SHORT,2025-10-10 12:00:00,0.2723,2025-10-10 16:00:00,0.2672062759502689,TP2,0.018706294710727413,1
SEI/USDT,4h,SHORT,2025-10-24 12:00:00,0.192,2025-10-24 20:00:00,0.1957,SL_VWAP,-0.01927083333333338,2
SEI/USDT,4h,SHORT,2025-11-18 20:00:00,0.1507,2025-11-19 04:00:00,0.14575754777897826,TP2,0.02765547598725753,2
SEI/USDT,4h,SHORT,2025-11-20 12:00:00,0.149,2025-11-20 16:00:00,0.14193489694741815,TP1+TP2,0.04097614479236522,1
CAKE/USDT,4h,SHORT,2025-08-28 08:00:00,2.609,2025-08-28 20:00:00,2.609,SL_BE,0.002494420377176687,3
CAKE/USDT,4h,LONG,2025-09-17 16:00:00,2.587,2025-09-18 00:00:00,2.746189971627674,TP2,0.051354167578336316,2
BONK/USDT,4h,LONG,2025-08-13 16:00:00,2.788e-05,2025-08-14 08:00:00,2.604e-05,SL_CANDLE,-0.06599713055954086,4
BONK/USDT,4h,SHORT,2025-10-24 12:00:00,1.446e-05,2025-10-24 16:00:00,1.471e-05,SL_VWAP,-0.01728907330567077,1
JUP/USDT,4h,SHORT,2025-11-18 20:00:00,0.2668,2025-11-19 04:00:00,0.25822894740415275,TP2,0.026627691625378407,2
JUP/USDT,4h,SHORT,2025-11-20 16:00:00,0.254,2025-11-20 20:00:00,0.2521604350007378,TP2,0.007242381886859011,1
PENGU/USDT,4h,SHORT,2025-11-20 16:00:00,0.011626,2025-11-21 00:00:00,0.011290046184558264,TP2,0.028896767197809644,2
NEXO/USDT,4h,LONG,2025-08-15 08:00:00,1.371,2025-08-15 12:00:00,1.35,SL_CANDLE,-0.015317286652078708,1
NEXO/USDT,4h,SHORT,2025-08-29 04:00:00,1.237,2025-08-31 04:00:00,1.2157252505759735,TP2,0.017198665662107218,12
NEXO/USDT,4h,LONG,2025-09-19 12:00:00,1.295,2025-09-19 16:00:00,1.3046068927102517,TP1+TP2,0.005958288478655923,1
NEXO/USDT,4h,SHORT,2025-09-25 16:00:00,1.216,2025-09-25 20:00:00,1.224079787581734,TP2,-0.006644562156031249,1
NEXO/USDT,4h,SHORT,2025-10-21 16:00:00,1.161,2025-10-21 20:00:00,1.1519941688753024,TP1+TP2,0.00627856009009566,1
NEXO/USDT,4h,SHORT,2025-10-31 12:00:00,1.121,2025-10-31 16:00:00,1.1083475498751294,TP1+TP2,0.008901618281615868,1
NEXO/USDT,4h,SHORT,2025-11-05 08:00:00,1.029,2025-11-05 16:00:00,1.098,SL_CANDLE,-0.067055393586006,2
DASH/USDT,4h,SHORT,2025-09-27 04:00:00,20.82,2025-09-27 12:00:00,21.06,SL_VWAP,-0.011527377521613758,2
